sequence,scheduledTimeSec,readStartTimeSec,sampleTimeSec,readDurationSec,startLatenessSec,deadlineMiss,Fx_N,Fy_N,Fz_N,Tx_Nm,Ty_Nm,Tz_Nm
2504,12.515,12.515,12.630026,0.001339,0,0,-0.4,-10.7,-3.1,1.03,0.19,-0.03
2505,12.52,12.52,12.636132,0.002444,0,0,-0.6,-10.9,-3.5,1.03,0.2,-0.04
2506,12.525,12.525,12.641176,0.00249,0,0,-0.5,-10.8,-3,1.04,0.2,-0.04
2507,12.53,12.530001,12.645044,0.001355,9.999999992516e-07,0,-0.5,-10.8,-3.4,1.04,0.2,-0.04
2508,12.535,12.535,12.651111,0.002424,0,0,-0.4,-10.8,-3.4,1.04,0.2,-0.04
2509,12.54,12.540001,12.656158,0.00247,9.999999992516e-07,0,-0.4,-10.8,-3.3,1.04,0.19,-0.05
2510,12.545,12.545,12.660033,0.001346,0,0,-0.4,-10.8,-3.1,1.04,0.19,-0.05
2511,12.55,12.55,12.665207,0.00152,0,0,-0.4,-10.7,-3.7,1.03,0.18,-0.05
2512,12.555,12.555,12.671126,0.002439,0,0,-0.3,-10.7,-3.4,1.03,0.18,-0.04
2513,12.56,12.56,12.675181,0.001494,0,0,-0.3,-10.7,-3.5,1.03,0.18,-0.05
2514,12.565,12.565,12.680077,0.00139,0,0,-0.4,-10.7,-3,1.04,0.18,-0.05
2515,12.57,12.57,12.6861,0.002412,0,0,-0.5,-10.8,-3.2,1.04,0.2,-0.04
2516,12.575,12.575001,12.69103,0.002343,9.999999992516e-07,0,-0.4,-10.8,-3.3,1.04,0.19,-0.04
2517,12.58,12.58,12.695003,0.001316,0,0,-0.3,-10.8,-2.8,1.04,0.18,-0.04
2518,12.585,12.585,12.700147,0.001459,0,0,-0.3,-10.7,-2.4,1.04,0.17,-0.04
2519,12.59,12.59,12.706085,0.002398,0,0,-0.4,-10.8,-2.9,1.04,0.18,-0.04
2520,12.595,12.595,12.710013,0.001326,0,0,-0.4,-10.9,-3.1,1.04,0.19,-0.04
2521,12.6,12.6,12.715068,0.001382,0,0,-0.4,-10.9,-4,1.03,0.2,-0.05
2522,12.605,12.605,12.721132,0.002444,0,0,-0.3,-10.9,-3.3,1.04,0.19,-0.04
2523,12.61,12.61,12.725038,0.00135,0,0,-0.3,-10.9,-3.7,1.04,0.2,-0.05
2524,12.615,12.615,12.730068,0.001381,0,0,-0.3,-10.8,-2.7,1.04,0.18,-0.04
2525,12.62,12.620001,12.736214,0.002527,9.999999992516e-07,0,-0.2,-10.8,-3.1,1.03,0.19,-0.04
2526,12.625,12.625,12.740252,0.001565,0,0,-0.2,-10.8,-3.1,1.03,0.18,-0.04
2527,12.63,12.63,12.745083,0.001396,0,0,-0.3,-10.8,-3,1.04,0.19,-0.04
2528,12.635,12.635,12.751151,0.002464,0,0,-0.3,-10.9,-3,1.04,0.19,-0.04
2529,12.64,12.64,12.756029,0.002342,0,0,-0.4,-10.9,-2.9,1.04,0.19,-0.04
2530,12.645,12.645,12.760029,0.001342,0,0,-0.5,-10.9,-3.6,1.03,0.2,-0.04
2531,12.65,12.65,12.766186,0.002504,0,0,-0.5,-10.9,-3.4,1.04,0.2,-0.04
2532,12.655,12.655001,12.771065,0.002377,9.999999992516e-07,0,-0.4,-10.9,-3.4,1.04,0.2,-0.04
2533,12.66,12.66,12.775015,0.001328,0,0,-0.3,-10.8,-2.8,1.04,0.18,-0.04
2534,12.665,12.665001,12.780072,0.001384,9.999999992516e-07,0,-0.2,-10.8,-1.9,1.04,0.17,-0.04
2535,12.67,12.67,12.786122,0.002436,0,0,-0.2,-10.8,-2.3,1.04,0.17,-0.04
2536,12.675,12.675,12.790042,0.001355,0,0,-0.3,-10.7,-3.1,1.03,0.19,-0.04
2537,12.68,12.68,12.795078,0.00139,0,0,-0.4,-10.7,-2.6,1.04,0.19,-0.04
2538,12.685,12.685,12.801105,0.002418,0,0,-0.3,-10.7,-2.7,1.04,0.18,-0.04
2539,12.69,12.69,12.806083,0.002396,0,0,-0.2,-10.7,-3,1.04,0.18,-0.04
2540,12.695,12.695,12.810008,0.001321,0,0,-0.3,-10.8,-3.4,1.03,0.19,-0.05
2541,12.7,12.700001,12.815236,0.001548,9.999999992516e-07,0,-0.2,-10.7,-2.9,1.04,0.18,-0.04
2542,12.705,12.705,12.821215,0.002527,0,0,-0.2,-10.7,-2.1,1.04,0.17,-0.04
2543,12.71,12.71,12.825005,0.001319,0,0,-0.3,-10.7,-2.6,1.04,0.18,-0.04
2544,12.715,12.715,12.830188,0.001501,0,0,-0.3,-10.7,-3.2,1.04,0.18,-0.04
2545,12.72,12.72,12.836158,0.00247,0,0,-0.2,-10.8,-3.4,1.04,0.19,-0.04
2546,12.725,12.725,12.840085,0.001398,0,0,-0.3,-10.8,-3.2,1.04,0.18,-0.04
2547,12.73,12.73,12.845076,0.001388,0,0,-0.2,-10.8,-2.8,1.04,0.17,-0.04
2548,12.735,12.735,12.851212,0.002525,0,0,-0.1,-10.7,-2.8,1.04,0.17,-0.04
2549,12.74,12.74,12.856204,0.002517,0,0,-0.2,-10.8,-2.8,1.03,0.18,-0.03
2550,12.745,12.745001,12.860068,0.00138,9.999999992516e-07,0,-0.3,-10.8,-2.7,1.04,0.18,-0.04
2551,12.75,12.75,12.866097,0.00241,0,0,-0.3,-10.8,-2.6,1.04,0.18,-0.04
2552,12.755,12.755,12.871039,0.002352,0,0,-0.5,-10.8,-2.6,1.04,0.19,-0.04
2553,12.76,12.76,12.875114,0.001426,0,0,-0.4,-10.7,-2.3,1.04,0.18,-0.04
2554,12.765,12.765,12.881134,0.002447,0,0,-0.4,-10.7,-2.5,1.04,0.19,-0.04
2555,12.77,12.77,12.886036,0.002349,0,0,-0.4,-10.7,-2.4,1.04,0.18,-0.04
2556,12.775,12.775,12.889998,0.001311,0,0,-0.4,-10.9,-2.4,1.04,0.18,-0.04
2557,12.78,12.780001,12.896073,0.002384,9.999999992516e-07,0,-0.4,-10.8,-2.4,1.04,0.18,-0.04
2558,12.785,12.785,12.901014,0.002327,0,0,-0.5,-10.7,-2.9,1.04,0.19,-0.05
2559,12.79,12.790001,12.905012,0.001324,9.999999992516e-07,0,-0.5,-10.8,-3.3,1.03,0.19,-0.05
2560,12.795,12.795,12.910516,0.001829,0,0,-0.3,-10.7,-3,1.03,0.18,-0.04
2561,12.8,12.8,12.91614,0.002453,0,0,-0.3,-10.7,-2.8,1.04,0.18,-0.04
2562,12.805,12.805,12.920034,0.001347,0,0,-0.4,-10.7,-2.7,1.04,0.18,-0.04
2563,12.81,12.81,12.92508,0.001394,0,0,-0.3,-10.7,-2.8,1.04,0.18,-0.04
2564,12.815,12.815,12.9311,0.002413,0,0,-0.4,-10.7,-3.1,1.04,0.18,-0.04
2565,12.82,12.82,12.935086,0.001399,0,0,-0.4,-10.8,-3.2,1.03,0.19,-0.04
2566,12.825,12.825001,12.940183,0.001494,9.999999992516e-07,0,-0.3,-10.7,-3.2,1.04,0.18,-0.04
2567,12.83,12.83,12.946114,0.002427,0,0,-0.3,-10.8,-2.6,1.04,0.18,-0.04
2568,12.835,12.835,12.951112,0.002425,0,0,-0.5,-10.8,-2.9,1.04,0.18,-0.04
2569,12.84,12.84,12.955177,0.00149,0,0,-0.3,-10.8,-2.7,1.04,0.18,-0.04
2570,12.845,12.845,12.960231,0.001543,0,0,-0.3,-10.7,-3.2,1.03,0.18,-0.04
2571,12.85,12.85,12.966067,0.00238,0,0,-0.3,-10.7,-3.2,1.03,0.19,-0.04
2572,12.855,12.855,12.970105,0.001418,0,0,-0.3,-10.6,-2.9,1.03,0.19,-0.04
2573,12.86,12.86,12.975129,0.001441,0,0,-0.3,-10.6,-3.2,1.03,0.18,-0.04
2574,12.865,12.865,12.981155,0.002467,0,0,-0.5,-10.7,-3.3,1.03,0.2,-0.04
2575,12.87,12.870001,12.98503,0.001342,9.999999992516e-07,0,-0.5,-10.8,-3.2,1.04,0.2,-0.04
2576,12.875,12.875,12.99004,0.001352,0,0,-0.4,-10.7,-3.3,1.04,0.18,-0.04
2577,12.88,12.88,12.996037,0.00235,0,0,-0.2,-10.7,-2.4,1.04,0.17,-0.03
2578,12.885,12.885,13.001171,0.002485,0,0,-0.3,-10.7,-2.2,1.04,0.17,-0.03
2579,12.89,12.89,13.005028,0.001341,0,0,-0.3,-10.7,-2.8,1.03,0.18,-0.03
2580,12.895,12.895,13.010291,0.001603,0,0,-0.2,-10.7,-2.9,1.04,0.18,-0.03
2581,12.9,12.9,13.016089,0.002402,0,0,-0.2,-10.7,-2.7,1.04,0.17,-0.03
2582,12.905,12.905001,13.020049,0.001361,9.999999992516e-07,0,-0.1,-10.6,-2.7,1.04,0.17,-0.04
2583,12.91,12.91,13.02509,0.001403,0,0,-0.1,-10.7,-2.8,1.04,0.17,-0.04
2584,12.915,12.915001,13.031062,0.002374,9.999999992516e-07,0,0,-10.7,-2.7,1.04,0.17,-0.04
2585,12.92,12.92,13.035037,0.001345,0,0,0,-10.7,-2.3,1.04,0.17,-0.03
2586,12.925,12.925,13.0402,0.001512,0,0,-0.1,-10.7,-2.8,1.04,0.17,-0.04
2587,12.93,12.93,13.046092,0.002406,0,0,-0.1,-10.6,-2.7,1.04,0.17,-0.04
2588,12.935,12.935,13.051053,0.002366,0,0,-0.3,-10.8,-3.7,1.04,0.19,-0.04
2589,12.94,12.94,13.055117,0.00143,0,0,-0.4,-10.8,-4.3,1.03,0.2,-0.05
2590,12.945,12.945,13.060223,0.001536,0,0,-0.5,-10.8,-3.1,1.04,0.19,-0.04
2591,12.95,12.950001,13.066115,0.002427,9.999999992516e-07,0,-0.5,-10.7,-3.5,1.03,0.2,-0.04
2592,12.955,12.955,13.070065,0.001377,0,0,-0.6,-10.8,-3.8,1.03,0.2,-0.04
2593,12.96,12.96,13.07515,0.001462,0,0,-0.5,-10.8,-3.4,1.04,0.2,-0.04
2594,12.965,12.965,13.081046,0.002359,0,0,-0.4,-10.8,-3.5,1.03,0.2,-0.04
2595,12.97,12.97,13.086023,0.002336,0,0,-0.4,-10.7,-3.6,1.03,0.19,-0.05
2596,12.975,12.975,13.090078,0.001391,0,0,-0.3,-10.7,-3.1,1.04,0.19,-0.04
2597,12.98,12.98,13.096033,0.002346,0,0,-0.3,-10.8,-3,1.04,0.18,-0.04
2598,12.985,12.985,13.101161,0.002475,0,0,-0.2,-10.8,-2.7,1.04,0.18,-0.04
2599,12.99,12.99,13.105273,0.001587,0,0,-0.1,-10.9,-2.2,1.04,0.17,-0.04
2600,12.995,12.995001,13.110223,0.001535,9.999999992516e-07,0,-0.2,-10.8,-2.8,1.04,0.17,-0.04
2601,13,13,13.116066,0.002379,0,0,-0.2,-10.7,-3,1.04,0.17,-0.04
2602,13.005,13.005,13.120064,0.001377,0,0,-0.2,-10.8,-3.1,1.04,0.18,-0.04
2603,13.01,13.01,13.125171,0.001483,0,0,-0.3,-10.8,-2.8,1.04,0.18,-0.04
2604,13.015,13.015,13.131107,0.00242,0,0,-0.3,-10.8,-3,1.04,0.18,-0.04
2605,13.02,13.02,13.135085,0.001398,0,0,-0.3,-10.8,-3,1.04,0.18,-0.04
2606,13.025,13.025001,13.140367,0.001679,9.999999992516e-07,0,-0.3,-10.8,-2.8,1.04,0.18,-0.04
2607,13.03,13.030001,13.146052,0.002364,9.999999992516e-07,0,-0.5,-10.9,-3.1,1.04,0.19,-0.04
2608,13.035,13.035,13.151114,0.002427,0,0,-0.5,-10.9,-3.2,1.04,0.2,-0.05
2609,13.04,13.040001,13.155045,0.001358,9.999999992516e-07,0,-0.4,-10.8,-2.8,1.05,0.18,-0.04
2610,13.045,13.045,13.161083,0.002396,0,0,-0.3,-10.7,-2.9,1.04,0.18,-0.04
2611,13.05,13.05,13.165017,0.00133,0,0,-0.3,-10.7,-3.9,1.03,0.19,-0.05
2612,13.055,13.055,13.17002,0.001332,0,0,-0.3,-10.7,-3.8,1.03,0.19,-0.05
2613,13.06,13.06,13.176122,0.002435,0,0,-0.4,-10.7,-3.8,1.03,0.19,-0.05
2614,13.065,13.065,13.181042,0.002355,0,0,-0.4,-10.8,-4,1.03,0.2,-0.05
2615,13.07,13.07,13.185012,0.001325,0,0,-0.3,-10.9,-3.6,1.03,0.2,-0.05
2616,13.075,13.075001,13.19035,0.001662,9.999999992516e-07,0,-0.4,-10.8,-3.4,1.03,0.19,-0.05
2617,13.08,13.08,13.196047,0.00236,0,0,-0.4,-10.8,-3.3,1.03,0.19,-0.05
2618,13.085,13.085,13.200089,0.001403,0,0,-0.2,-10.7,-3.5,1.02,0.19,-0.04
2619,13.09,13.09,13.20512,0.001432,0,0,-0.3,-10.7,-3.4,1.02,0.19,-0.04
2620,13.095,13.095,13.211188,0.002501,0,0,-0.3,-10.7,-2.9,1.04,0.19,-0.04
2621,13.1,13.1,13.216038,0.002351,0,0,-0.2,-10.8,-2.9,1.04,0.18,-0.04
2622,13.105,13.105,13.220141,0.001454,0,0,-0.3,-10.8,-3.1,1.04,0.18,-0.04
2623,13.11,13.11,13.225272,0.001584,0,0,-0.3,-10.8,-3.5,1.03,0.19,-0.05
2624,13.115,13.115,13.231094,0.002407,0,0,-0.3,-10.8,-2.8,1.04,0.18,-0.04
2625,13.12,13.120001,13.235055,0.001367,9.999999992516e-07,0,-0.3,-10.7,-3.1,1.03,0.18,-0.05
2626,13.125,13.125,13.240149,0.001461,0,0,-0.2,-10.7,-2.5,1.04,0.16,-0.04
2627,13.13,13.13,13.246076,0.002389,0,0,-0.1,-10.7,-2.7,1.04,0.17,-0.04
2628,13.135,13.135,13.250246,0.001558,0,0,0,-10.7,-2.5,1.04,0.16,-0.04
2629,13.14,13.14,13.255093,0.001406,0,0,-0.1,-10.7,-3,1.04,0.17,-0.04
2630,13.145,13.145,13.261078,0.002392,0,0,-0.1,-10.8,-3,1.05,0.18,-0.05
2631,13.15,13.15,13.26604,0.002353,0,0,-0.2,-10.8,-2.6,1.05,0.18,-0.04
2632,13.155,13.155001,13.270197,0.00151,9.999999992516e-07,0,-0.2,-10.8,-2.5,1.05,0.17,-0.04
2633,13.16,13.16,13.276165,0.002478,0,0,-0.1,-10.7,-2.8,1.04,0.17,-0.04
2634,13.165,13.165001,13.281178,0.00249,9.999999992516e-07,0,-0.2,-10.8,-2.7,1.05,0.18,-0.04
2635,13.17,13.17,13.285087,0.0014,0,0,-0.2,-10.8,-3,1.04,0.18,-0.04
2636,13.175,13.175001,13.290165,0.001477,9.999999992516e-07,0,-0.3,-10.8,-2.7,1.04,0.18,-0.04
2637,13.18,13.18,13.296067,0.002379,0,0,-0.4,-10.8,-2.9,1.04,0.2,-0.05
2638,13.185,13.185,13.30014,0.001453,0,0,-0.3,-10.8,-3.3,1.03,0.19,-0.05
2639,13.19,13.19,13.305134,0.001446,0,0,-0.3,-10.8,-3,1.04,0.18,-0.04
2640,13.195,13.195,13.311195,0.002507,0,0,-0.3,-10.7,-3,1.04,0.18,-0.04
2641,13.2,13.200001,13.316068,0.00238,9.999999992516e-07,0,-0.3,-10.8,-3.2,1.04,0.19,-0.04
2642,13.205,13.205,13.320212,0.001526,0,0,-0.2,-10.7,-3.1,1.04,0.18,-0.04
2643,13.21,13.21,13.326245,0.002558,0,0,-0.3,-10.9,-2.6,1.04,0.18,-0.04
2644,13.215,13.215,13.331077,0.00239,0,0,-0.2,-10.7,-2.5,1.04,0.17,-0.04
2645,13.22,13.22,13.335064,0.001376,0,0,-0.1,-10.7,-2.6,1.04,0.17,-0.04
2646,13.225,13.225,13.340197,0.001511,0,0,-0.1,-10.6,-2.5,1.04,0.16,-0.04
2647,13.23,13.23,13.34607,0.002382,0,0,-0.2,-10.7,-3.1,1.03,0.17,-0.04
2648,13.235,13.235,13.350169,0.001482,0,0,-0.2,-10.8,-3.1,1.04,0.18,-0.04
2649,13.24,13.24,13.356197,0.00251,0,0,-0.1,-10.7,-2.9,1.04,0.18,-0.04
2650,13.245,13.245001,13.361092,0.002404,9.999999992516e-07,0,-0.3,-10.7,-3.2,1.04,0.19,-0.04
2651,13.25,13.25,13.366088,0.002402,0,0,-0.4,-10.8,-3.1,1.04,0.18,-0.04
2652,13.255,13.255,13.370134,0.001446,0,0,-0.3,-10.7,-3.2,1.04,0.18,-0.05
2653,13.26,13.26,13.376158,0.00247,0,0,-0.3,-10.6,-3.2,1.03,0.18,-0.04
2654,13.265,13.265,13.381108,0.002422,0,0,-0.4,-10.7,-3.2,1.03,0.18,-0.04
2655,13.27,13.27,13.385075,0.001388,0,0,-0.3,-10.7,-2.8,1.03,0.18,-0.04
2656,13.275,13.275001,13.391135,0.002447,9.999999992516e-07,0,-0.1,-10.8,-2.4,1.04,0.17,-0.03
2657,13.28,13.280001,13.396088,0.002399,9.999999992516e-07,0,-0.2,-10.7,-3.2,1.03,0.18,-0.04
2658,13.285,13.285,13.400021,0.001333,0,0,-0.3,-10.7,-2.9,1.03,0.18,-0.04
2659,13.29,13.290001,13.405358,0.00167,9.999999992516e-07,0,-0.2,-10.7,-2.8,1.03,0.17,-0.04
2660,13.295,13.295,13.411098,0.00241,0,0,-0.1,-10.8,-2.8,1.03,0.17,-0.04
2661,13.3,13.3,13.415031,0.001343,0,0,-0.2,-10.9,-3.3,1.03,0.19,-0.04
2662,13.305,13.305,13.420326,0.001638,0,0,-0.2,-10.8,-2.9,1.04,0.19,-0.04
2663,13.31,13.31,13.426174,0.002486,0,0,-0.2,-10.8,-2.9,1.03,0.19,-0.04
2664,13.315,13.315,13.430017,0.00133,0,0,-0.3,-10.8,-3.5,1.03,0.2,-0.04
2665,13.32,13.32,13.43514,0.001453,0,0,-0.3,-10.8,-3.5,1.04,0.19,-0.05
2666,13.325,13.325001,13.441202,0.002514,9.999999992516e-07,0,-0.3,-10.7,-3.7,1.03,0.19,-0.04
2667,13.33,13.33,13.445056,0.001369,0,0,-0.3,-10.7,-2.6,1.04,0.18,-0.04
2668,13.335,13.335,13.450133,0.001446,0,0,-0.2,-10.7,-2.2,1.05,0.17,-0.04
2669,13.34,13.34,13.45604,0.002352,0,0,-0.2,-10.8,-2.3,1.05,0.17,-0.04
2670,13.345,13.345,13.460178,0.001491,0,0,-0.2,-10.8,-1.7,1.05,0.16,-0.03
2671,13.35,13.35,13.465119,0.001432,0,0,-0.2,-10.7,-2.6,1.04,0.17,-0.04
2672,13.355,13.355,13.471085,0.002398,0,0,-0.1,-10.7,-2.5,1.04,0.17,-0.04
2673,13.36,13.36,13.476263,0.002575,0,0,0,-10.7,-1.8,1.04,0.16,-0.04
2674,13.365,13.365,13.480049,0.001361,0,0,-0.2,-10.7,-2.6,1.04,0.17,-0.04
2675,13.37,13.370001,13.486134,0.002447,9.999999992516e-07,0,-0.3,-10.6,-2.9,1.04,0.18,-0.05
2676,13.375,13.375,13.491052,0.002365,0,0,-0.5,-10.8,-2.5,1.04,0.18,-0.04
2677,13.38,13.38,13.495023,0.001336,0,0,-0.3,-10.7,-3,1.04,0.19,-0.05
2678,13.385,13.385,13.501036,0.00235,0,0,-0.3,-10.7,-3,1.04,0.19,-0.05
2679,13.39,13.39,13.506075,0.002388,0,0,-0.4,-10.7,-3.1,1.04,0.19,-0.05
2680,13.395,13.395,13.510067,0.00138,0,0,-0.4,-10.7,-3.6,1.03,0.19,-0.05
2681,13.4,13.4,13.515338,0.001652,0,0,-0.3,-10.7,-3.5,1.03,0.2,-0.04
2682,13.405,13.405001,13.521079,0.002391,9.999999992516e-07,0,-0.5,-10.8,-2.9,1.03,0.19,-0.04
2683,13.41,13.41,13.525005,0.001318,0,0,-0.4,-10.8,-3,1.03,0.19,-0.05
2684,13.415,13.415001,13.530206,0.001518,9.999999992516e-07,0,-0.5,-10.9,-3.2,1.03,0.2,-0.05
2685,13.42,13.42,13.536026,0.002344,0,0,-0.6,-10.8,-3.3,1.03,0.21,-0.05
2686,13.425,13.425,13.540018,0.00133,0,0,-0.5,-10.8,-2.7,1.03,0.19,-0.04
2687,13.43,13.43,13.544999,0.001312,0,0,-0.4,-10.7,-2.8,1.04,0.19,-0.04
2688,13.435,13.435,13.55112,0.002434,0,0,-0.4,-10.7,-2.8,1.03,0.19,-0.03
2689,13.44,13.44,13.556039,0.002352,0,0,-0.4,-10.7,-3.1,1.03,0.2,-0.04
2690,13.445,13.445,13.560005,0.001318,0,0,-0.4,-10.8,-2.9,1.03,0.2,-0.04
2691,13.45,13.450001,13.566072,0.002384,9.999999992516e-07,0,-0.5,-10.8,-3.3,1.04,0.2,-0.05
2692,13.455,13.455,13.571085,0.002398,0,0,-0.5,-10.8,-3.5,1.04,0.2,-0.05
2693,13.46,13.46,13.575062,0.001376,0,0,-0.3,-10.7,-3.3,1.03,0.2,-0.04
2694,13.465,13.465,13.581076,0.002389,0,0,-0.3,-10.7,-3,1.04,0.19,-0.04
2695,13.47,13.47,13.58607,0.002382,0,0,-0.2,-10.8,-3.7,1.03,0.19,-0.04
2696,13.475,13.475,13.590009,0.001322,0,0,-0.2,-10.8,-2.9,1.03,0.19,-0.04
2697,13.48,13.48,13.595253,0.001565,0,0,-0.3,-10.7,-3.3,1.03,0.19,-0.04
2698,13.485,13.485,13.601054,0.002367,0,0,-0.2,-10.7,-2.9,1.03,0.19,-0.04
2699,13.49,13.49,13.605022,0.001335,0,0,-0.3,-10.8,-3.4,1.03,0.19,-0.05
2700,13.495,13.495001,13.610089,0.0014,9.999999992516e-07,0,-0.4,-10.8,-3.3,1.03,0.2,-0.05
2701,13.5,13.5,13.616075,0.002388,0,0,-0.5,-10.8,-3.2,1.03,0.2,-0.05
2702,13.505,13.505,13.621033,0.002346,0,0,-0.5,-10.8,-3.7,1.02,0.2,-0.05
2703,13.51,13.51,13.62508,0.001392,0,0,-0.4,-10.8,-3.1,1.04,0.19,-0.04
2704,13.515,13.515,13.631034,0.002347,0,0,-0.3,-10.8,-3.1,1.03,0.19,-0.04
2705,13.52,13.52,13.636086,0.002398,0,0,-0.3,-10.8,-3.3,1.03,0.18,-0.04
2706,13.525,13.525,13.640293,0.001607,0,0,-0.3,-10.8,-2.7,1.04,0.18,-0.04
2707,13.53,13.530001,13.645144,0.001456,9.999999992516e-07,0,-0.2,-10.7,-2.6,1.03,0.18,-0.04
2708,13.535,13.535,13.651092,0.002406,0,0,-0.1,-10.7,-2.5,1.04,0.17,-0.04
2709,13.54,13.540001,13.655027,0.001339,9.999999992516e-07,0,-0.3,-10.7,-3,1.03,0.19,-0.04
2710,13.545,13.545,13.660028,0.00134,0,0,-0.2,-10.8,-3.2,1.03,0.19,-0.04
2711,13.55,13.55,13.666017,0.00233,0,0,-0.2,-10.7,-3.1,1.03,0.19,-0.04
2712,13.555,13.555,13.671009,0.002322,0,0,-0.2,-10.7,-3.4,1.04,0.19,-0.04
2713,13.56,13.56,13.675035,0.001348,0,0,-0.3,-10.7,-3.3,1.04,0.19,-0.05
2714,13.565,13.565,13.681046,0.002359,0,0,-0.3,-10.8,-2.9,1.04,0.18,-0.04
2715,13.57,13.57,13.686033,0.002346,0,0,-0.3,-10.8,-2.5,1.04,0.18,-0.04
2716,13.575,13.575001,13.690008,0.00132,9.999999992516e-07,0,-0.3,-10.8,-2.7,1.04,0.18,-0.04
2717,13.58,13.58,13.696083,0.002396,0,0,-0.3,-10.8,-2.7,1.04,0.18,-0.04
2718,13.585,13.585,13.701149,0.002463,0,0,-0.5,-10.8,-2.7,1.04,0.2,-0.04
2719,13.59,13.59,13.705066,0.001379,0,0,-0.3,-10.8,-3.2,1.04,0.19,-0.04
2720,13.595,13.595,13.710464,0.001777,0,0,-0.5,-10.7,-3.7,1.03,0.2,-0.05
2721,13.6,13.6,13.716102,0.002415,0,0,-0.4,-10.7,-3.4,1.03,0.19,-0.04
2722,13.605,13.605,13.720291,0.001604,0,0,-0.3,-10.7,-2.7,1.04,0.18,-0.04
2723,13.61,13.61,13.725095,0.001407,0,0,-0.3,-10.8,-3.4,1.03,0.18,-0.04
2724,13.615,13.615,13.731222,0.002536,0,0,-0.3,-10.8,-3.3,1.03,0.19,-0.04
2725,13.62,13.620001,13.736108,0.00242,9.999999992516e-07,0,-0.2,-10.8,-2.7,1.04,0.17,-0.04
2726,13.625,13.625,13.740116,0.00143,0,0,-0.3,-10.8,-2.7,1.04,0.17,-0.04
2727,13.63,13.63,13.745191,0.001504,0,0,-0.2,-10.7,-2.7,1.04,0.18,-0.04
2728,13.635,13.635,13.751117,0.00243,0,0,-0.2,-10.7,-3.3,1.04,0.18,-0.04
2729,13.64,13.64,13.755036,0.001349,0,0,-0.1,-10.8,-2.5,1.04,0.17,-0.04
2730,13.645,13.645,13.760097,0.00141,0,0,-0.2,-10.8,-2.5,1.04,0.17,-0.04
2731,13.65,13.65,13.766235,0.002548,0,0,-0.1,-10.7,-2.6,1.04,0.17,-0.04
2732,13.655,13.655001,13.771178,0.00249,9.999999992516e-07,0,-0.1,-10.7,-3.3,1.03,0.18,-0.04
2733,13.66,13.66,13.775084,0.001397,0,0,-0.3,-10.8,-3,1.03,0.18,-0.04
2734,13.665,13.665001,13.780213,0.001524,9.999999992516e-07,0,-0.2,-10.7,-2.8,1.03,0.18,-0.04
2735,13.67,13.670002,13.785411,0.001722,2.00000000027956e-06,0,-0.3,-10.8,-3.5,1.03,0.18,-0.04
2736,13.675,13.675,13.790062,0.001376,0,0,-0.2,-10.8,-3,1.03,0.17,-0.04
2737,13.68,13.68,13.795126,0.001438,0,0,-0.2,-10.7,-2.9,1.03,0.17,-0.04
2738,13.685,13.685,13.801343,0.002656,0,0,0,-10.6,-2.6,1.04,0.16,-0.04
2739,13.69,13.690001,13.806258,0.002571,1.00000000102796e-06,0,-0.2,-10.6,-2.4,1.04,0.16,-0.04
2740,13.695,13.695,13.810059,0.001371,0,0,-0.3,-10.6,-2.6,1.04,0.16,-0.04
2741,13.7,13.700001,13.816066,0.002378,9.999999992516e-07,0,-0.3,-10.6,-2.4,1.04,0.16,-0.04
2742,13.705,13.705,13.821159,0.002473,0,0,-0.3,-10.7,-2.6,1.04,0.17,-0.04
2743,13.71,13.71,13.825057,0.00137,0,0,-0.4,-10.7,-3.1,1.04,0.18,-0.04
2744,13.715,13.715,13.830255,0.001569,0,0,-0.5,-10.7,-3.5,1.03,0.19,-0.05
2745,13.72,13.720001,13.836303,0.002616,9.999999992516e-07,0,-0.5,-10.8,-3.2,1.04,0.19,-0.04
2746,13.725,13.725,13.840168,0.001481,0,0,-0.5,-10.8,-3.6,1.04,0.19,-0.05
2747,13.73,13.73,13.845107,0.00142,0,0,-0.5,-10.9,-3.2,1.04,0.19,-0.05
2748,13.735,13.735,13.851044,0.002357,0,0,-0.5,-10.8,-3.2,1.03,0.19,-0.05
2749,13.74,13.74,13.856032,0.002345,0,0,-0.6,-10.9,-3.3,1.03,0.2,-0.05
2750,13.745,13.745001,13.860027,0.001339,9.999999992516e-07,0,-0.6,-10.9,-2.9,1.04,0.2,-0.05
2751,13.75,13.75,13.865328,0.001641,0,0,-0.1,-10.8,-2.9,1.04,0.17,-0.04
2752,13.755,13.755,13.871055,0.002368,0,0,-0.2,-10.8,-2.4,1.04,0.18,-0.04
2753,13.76,13.76,13.875066,0.001379,0,0,-0.1,-10.8,-2.5,1.04,0.18,-0.04
2754,13.765,13.765,13.880142,0.001455,0,0,0,-10.8,-2.6,1.04,0.18,-0.03
2755,13.77,13.77,13.886069,0.002382,0,0,-0.1,-10.8,-2,1.04,0.17,-0.04
2756,13.775,13.775,13.89003,0.001343,0,0,-0.3,-10.8,-2.6,1.04,0.18,-0.04
2757,13.78,13.780001,13.895037,0.001349,9.999999992516e-07,0,-0.3,-10.8,-3.1,1.04,0.18,-0.05
2758,13.785,13.785,13.901031,0.002344,0,0,-0.5,-10.8,-3.1,1.05,0.19,-0.05
